1988-10-01,1988-08-21
1988-10-02,1988-08-22
1988-10-03,1988-08-23
1988-10-04,1988-08-24
1988-10-05,1988-08-25
1988-10-06,1988-08-26
1988-10-07,1988-08-27
1988-10-08,1988-08-28
1988-10-09,1988-08-29
1988-10-10,1988-08-30
1988-10-11,1988-09-01
1988-10-12,1988-09-02
1988-10-13,1988-09-03
1988-10-14,1988-09-04
1988-10-15,1988-09-05
1988-10-16,1988-09-06
1988-10-17,1988-09-07
1988-10-18,1988-09-08
1988-10-19,1988-09-09
1988-10-20,1988-09-10
1988-10-21,1988-09-11
1988-10-22,1988-09-12
1988-10-23,1988-09-13
1988-10-24,1988-09-14
1988-10-25,1988-09-15
1988-10-26,1988-09-16
1988-10-27,1988-09-17
1988-10-28,1988-09-18
1988-10-29,1988-09-19
1988-10-30,1988-09-20
1988-10-31,1988-09-21
